Date,Adj Close
2020-10-13,325.45074462890625
2020-10-14,323.4059143066406
2020-10-15,323.0061340332031
2020-10-16,322.8109130859375
2020-10-19,317.90313720703125
2020-10-20,319.1765441894531
2020-10-21,318.57232666015625
2020-10-22,320.3199157714844
2020-10-23,321.4073486328125
2020-10-26,315.4678039550781
2020-10-27,314.3802490234375
2020-10-28,303.6351013183594
2020-10-29,306.7210693359375
2020-10-30,303.5235900878906
2020-11-02,306.92559814453125
2020-11-03,312.3446350097656
2020-11-04,319.3253173828125
2020-11-05,325.5530700683594
2020-11-06,325.4787292480469
2020-11-09,329.5685119628906
2020-11-10,329.0851745605469
2020-11-11,331.5298156738281
2020-11-12,328.3136901855469
2020-11-13,332.85894775390625
2020-11-16,337.013916015625
2020-11-17,335.2013854980469
2020-11-18,331.167236328125
2020-11-19,332.5615234375
2020-11-20,330.2842712402344
2020-11-23,332.26409912109375
2020-11-24,337.6181335449219
2020-11-25,337.0975646972656
2020-11-27,338.0363464355469
2020-11-30,336.5398254394531
2020-12-01,340.220703125
2020-12-02,340.9365234375
2020-12-03,340.84356689453125
2020-12-04,343.7808532714844
2020-12-07,343.07440185546875
2020-12-08,344.0782470703125
2020-12-09,340.9922790527344
2020-12-10,340.8807373046875
2020-12-11,340.4809875488281
2020-12-14,338.9565734863281
2020-12-15,343.5391540527344
2020-12-16,344.0782470703125
2020-12-17,346.00238037109375
2020-12-18,344.62078857421875
2020-12-21,343.3885498046875
2020-12-22,342.809814453125
2020-12-23,343.1178894042969
2020-12-24,344.4527587890625
2020-12-28,347.41192626953125
2020-12-29,346.7491455078125
2020-12-30,347.2438659667969
2020-12-31,349.0081481933594
2021-01-04,344.2567138671875
2021-01-05,346.6277770996094
2021-01-06,348.7000427246094
2021-01-07,353.880859375
2021-01-08,355.8972473144531
2021-01-11,353.4981994628906
2021-01-12,353.57281494140625
2021-01-13,354.52496337890625
2021-01-14,353.2834777832031
2021-01-15,350.70709228515625
2021-01-19,353.4608459472656
2021-01-20,358.3522644042969
2021-01-21,358.6789855957031
2021-01-22,357.4093933105469
2021-01-25,358.819091796875
2021-01-26,358.2589111328125
2021-01-27,349.5029296875
2021-01-28,352.5086975097656
2021-01-29,345.4516296386719
2021-02-01,351.2017517089844
2021-02-02,356.1678466796875
2021-02-03,356.447998046875
2021-02-04,360.4992370605469
2021-02-05,361.9180908203125
2021-02-08,364.5318298339844
2021-02-09,364.2891540527344
2021-02-10,364.1304626464844
2021-02-11,364.718505859375
2021-02-12,366.5202331542969
2021-02-16,366.2027587890625
2021-02-17,366.28680419921875
2021-02-18,364.7279052734375
2021-02-19,364.0837707519531
2021-02-22,361.28338623046875
2021-02-23,361.7220153808594
2021-02-24,365.70794677734375
2021-02-25,356.8959655761719
2021-02-26,355.0570068359375
2021-03-01,363.6637268066406
2021-03-02,360.8258972167969
2021-03-03,356.0465393066406
2021-03-04,351.6405334472656
2021-03-05,358.1094970703125
2021-03-08,356.3265075683594
2021-03-09,361.4140625
2021-03-10,363.6637268066406
2021-03-11,367.35089111328125
2021-03-12,367.845703125
2021-03-15,370.0393981933594
2021-03-16,369.572509765625
2021-03-17,370.83282470703125
2021-03-18,365.43731689453125
2021-03-19,364.7611083984375
2021-03-22,367.6737976074219
2021-03-23,364.7798767089844
2021-03-24,362.92547607421875
2021-03-25,364.9671325683594
2021-03-26,370.8486633300781
2021-03-29,370.6612854003906
2021-03-30,369.6780090332031
2021-03-31,371.1763610839844
2021-04-01,375.18475341796875
2021-04-05,380.56976318359375
2021-04-06,380.3451232910156
2021-04-07,380.7851867675781
2021-04-08,382.5927429199219
2021-04-09,385.37420654296875
2021-04-12,385.5146789550781
2021-04-13,386.6573181152344
2021-04-14,385.3368225097656
2021-04-15,389.4762268066406
2021-04-16,390.7780456542969
2021-04-19,388.8581848144531
2021-04-20,386.0110778808594
2021-04-21,389.6636047363281
2021-04-22,386.10479736328125
2021-04-23,390.2910461425781
2021-04-26,391.10589599609375
2021-04-27,391.0215759277344
2021-04-28,390.9090881347656
2021-04-29,393.4002685546875
2021-04-30,390.81549072265625
2021-05-03,391.65838623046875
2021-05-04,389.2420654296875
2021-05-05,389.3639221191406
2021-05-06,392.47320556640625
2021-05-07,395.32965087890625
2021-05-10,391.41485595703125
2021-05-11,387.921630859375
2021-05-12,379.6801452636719
2021-05-13,384.240966796875
2021-05-14,390.14117431640625
2021-05-17,389.1484069824219
2021-05-18,385.79571533203125
2021-05-19,384.7842102050781
2021-05-20,388.9236755371094
2021-05-21,388.6053771972656
2021-05-24,392.56683349609375
2021-05-25,391.69580078125
2021-05-26,392.47320556640625
2021-05-27,392.6792297363281
2021-05-28,393.381591796875
2021-06-01,393.0351867675781
2021-06-02,393.6531677246094
2021-06-03,392.19219970703125
2021-06-04,395.7790832519531
2021-06-07,395.3952331542969
2021-06-08,395.4794006347656
2021-06-09,394.88934326171875
2021-06-10,396.72503662109375
2021-06-11,397.3806457519531
2021-06-14,398.27032470703125
2021-06-15,397.5398254394531
2021-06-16,395.3202819824219
2021-06-17,395.1890869140625
2021-06-18,389.8578796386719
2021-06-21,395.4390563964844
2021-06-22,397.5531005859375
2021-06-23,397.07391357421875
2021-06-24,399.4229736328125
2021-06-25,400.84173583984375
2021-06-28,401.6498107910156
2021-06-29,401.865966796875
2021-06-30,402.20416259765625
2021-07-01,404.4309997558594
2021-07-02,407.52227783203125
2021-07-06,406.7799987792969
2021-07-07,408.21759033203125
2021-07-08,404.89141845703125
2021-07-09,409.2135009765625
2021-07-12,410.6792907714844
2021-07-13,409.2792663574219
2021-07-14,409.89007568359375
2021-07-15,408.49005126953125
2021-07-16,405.2860412597656
2021-07-19,399.30078125
2021-07-20,405.0229187011719
2021-07-21,408.3021240234375
2021-07-22,409.15716552734375
2021-07-23,413.3665771484375
2021-07-26,414.3813171386719
2021-07-27,412.4927673339844
2021-07-28,412.3236389160156
2021-07-29,414.03369140625
2021-07-30,412.0229797363281
2021-08-02,411.1585693359375
2021-08-03,414.5035400390625
2021-08-04,412.4645690917969
2021-08-05,415.07666015625
2021-08-06,415.7624816894531
2021-08-09,415.4243469238281
2021-08-10,415.9410400390625
2021-08-11,416.97467041015625
2021-08-12,418.2242736816406
2021-08-13,418.9853820800781
2021-08-16,419.971923828125
2021-08-17,417.218994140625
2021-08-18,412.65252685546875
2021-08-19,413.2913818359375
2021-08-20,416.5799865722656
2021-08-23,420.2445068359375
2021-08-24,420.9115905761719
2021-08-25,421.79473876953125
2021-08-26,419.30487060546875
2021-08-27,423.0538024902344
2021-08-30,424.9142150878906
2021-08-31,424.28466796875
2021-09-01,424.5102233886719
2021-09-02,425.8161926269531
2021-09-03,425.7128601074219
2021-09-07,424.1907043457031
2021-09-08,423.67401123046875
2021-09-09,421.86053466796875
2021-09-10,418.5343322753906
2021-09-13,419.6055603027344
2021-09-14,417.3410949707031
2021-09-15,420.8270263671875
2021-09-16,420.1598205566406
2021-09-17,416.0670471191406
2021-09-20,409.12945556640625
2021-09-21,408.7429504394531
2021-09-22,412.73028564453125
2021-09-23,417.74493408203125
2021-09-24,418.43304443359375
2021-09-27,417.2359619140625
2021-09-28,408.8278503417969
2021-09-29,409.51593017578125
2021-09-30,404.5107116699219
2021-10-01,409.3180236816406
2021-10-04,404.0394287109375
2021-10-05,408.243408203125
2021-10-06,409.9400939941406
2021-10-07,413.484375
2021-10-08,412.73028564453125
2021-10-11,409.74224853515625
2021-10-12,408.733642578125
2021-10-13,410.2040100097656
2021-10-14,417.1039123535156
2021-10-15,420.2804870605469
2021-10-18,421.5247802734375
2021-10-19,424.77679443359375
2021-10-20,426.4452209472656
2021-10-21,427.5574645996094
2021-10-22,427.1144104003906
2021-10-25,429.4049377441406
2021-10-26,429.79144287109375
2021-10-27,427.88739013671875
2021-10-28,432.01605224609375
2021-10-29,432.8926696777344
2021-11-01,433.6372985839844
2021-11-02,435.3905029296875
2021-11-03,438.0487365722656
2021-11-04,440.11297607421875
2021-11-05,441.6400146484375
2021-11-08,442.01702880859375
2021-11-09,440.5560607910156
2021-11-10,437.01190185546875
2021-11-11,437.1532287597656
2021-11-12,440.4523010253906
2021-11-15,440.6031494140625
2021-11-16,442.3470153808594
2021-11-17,441.2724914550781
2021-11-18,442.77117919921875
2021-11-19,441.9793701171875
2021-11-22,440.735107421875
2021-11-23,441.31964111328125
2021-11-24,442.4977722167969
2021-11-26,432.628662109375
2021-11-29,437.9355773925781
2021-11-30,429.4143981933594
2021-12-01,424.6448059082031
2021-12-02,431.14874267578125
2021-12-03,427.3972473144531
2021-12-06,432.45904541015625
2021-12-07,441.4043884277344
2021-12-08,442.57318115234375
2021-12-09,439.58514404296875
2021-12-10,443.7231750488281
2021-12-13,439.7926025390625
2021-12-14,436.76678466796875
2021-12-15,443.5911560058594
2021-12-16,439.6794128417969
2021-12-17,434.9999694824219
2021-12-20,430.3744201660156
2021-12-21,438.0174560546875
2021-12-22,442.3970642089844
2021-12-23,445.14971923828125
2021-12-27,451.4494934082031
2021-12-28,451.0805358886719
2021-12-29,451.65765380859375
2021-12-30,450.40899658203125
2021-12-31,449.2738342285156
2022-01-03,451.8751220703125
2022-01-04,451.7237854003906
2022-01-05,443.0497131347656
2022-01-06,442.633544921875
2022-01-07,440.883544921875
2022-01-10,440.3349914550781
2022-01-11,444.3456115722656
2022-01-12,445.54693603515625
2022-01-13,439.4079284667969
2022-01-14,439.58770751953125
2022-01-18,431.802734375
2022-01-19,427.3191223144531
2022-01-20,422.5895080566406
2022-01-21,414.29376220703125
2022-01-24,416.0531921386719
2022-01-25,410.9736022949219
2022-01-26,409.94256591796875
2022-01-27,407.91827392578125
2022-01-28,418.049072265625
2022-01-31,425.5785827636719
2022-02-01,428.4541931152344
2022-02-02,432.6162109375
2022-02-03,422.4476623535156
2022-02-04,424.4341125488281
2022-02-07,423.0718994140625
2022-02-08,426.5528869628906
2022-02-09,432.7959899902344
2022-02-10,425.0205078125
2022-02-11,416.6396179199219
2022-02-14,415.2774963378906
2022-02-15,421.97467041015625
2022-02-16,422.4476623535156
2022-02-17,413.42352294921875
2022-02-18,410.74658203125
2022-02-22,406.338623046875
2022-02-23,399.13067626953125
2022-02-24,405.1373291015625
2022-02-25,414.07623291015625
2022-02-28,413.01678466796875
2022-03-01,406.7263488769531
2022-03-02,414.2086486816406
2022-03-03,412.146484375
2022-03-04,408.7979736328125
2022-03-07,396.7469482421875
2022-03-08,393.73895263671875
2022-03-09,404.29534912109375
2022-03-10,402.46978759765625
2022-03-11,397.3524169921875
2022-03-14,394.4484558105469
2022-03-15,403.1224365234375
2022-03-16,412.0613708496094
2022-03-17,417.21673583984375
2022-03-18,421.786376953125
2022-03-21,421.6629943847656
2022-03-22,426.59710693359375
2022-03-23,421.1031799316406
2022-03-24,427.4510192871094
2022-03-25,429.5385437011719
2022-03-28,432.5939025878906
2022-03-29,437.94537353515625
2022-03-30,435.2412109375
2022-03-31,428.54229736328125
2022-04-01,429.75677490234375
2022-04-04,433.4383850097656
2022-04-05,427.9634094238281
2022-04-06,423.6840515136719
2022-04-07,425.8190002441406
2022-04-08,424.6803894042969
2022-04-11,417.421630859375
2022-04-12,415.8749694824219
2022-04-13,420.6383056640625
2022-04-14,415.40057373046875
2022-04-18,415.57135009765625
2022-04-19,422.2797546386719
2022-04-20,421.9666748046875
2022-04-21,415.65679931640625
2022-04-22,404.2514343261719
2022-04-25,406.59515380859375
2022-04-26,394.81982421875
2022-04-27,395.9299621582031
2022-04-28,405.9309387207031
2022-04-29,390.9295349121094
2022-05-02,393.28265380859375
2022-05-03,395.08551025390625
2022-05-04,407.1170349121094
2022-05-05,392.6470031738281
2022-05-06,390.3032531738281
2022-05-09,377.80682373046875
2022-05-10,378.6797790527344
2022-05-11,372.66400146484375
2022-05-12,372.27490234375
2022-05-13,381.1752014160156
2022-05-16,379.6286315917969
2022-05-17,387.4377136230469
2022-05-18,371.8194885253906
2022-05-19,369.542236328125
2022-05-20,369.70355224609375
2022-05-23,376.6207275390625
2022-05-24,373.7456970214844
2022-05-25,377.0476989746094
2022-05-26,384.58160400390625
2022-05-27,394.0227966308594
2022-05-31,391.8119201660156
2022-06-01,388.6427307128906
2022-06-02,396.0439147949219
2022-06-03,389.544189453125
2022-06-06,390.730224609375
2022-06-07,394.4782409667969
2022-06-08,390.18939208984375
2022-06-09,380.9095153808594
2022-06-10,369.86480712890625
2022-06-13,355.82177734375
2022-06-14,354.7495422363281
2022-06-15,359.8070068359375
2022-06-16,347.8988037109375
2022-06-17,348.6487731933594
2022-06-21,357.425537109375
2022-06-22,356.7774963378906
2022-06-23,360.2747802734375
2022-06-24,371.7294006347656
2022-06-27,370.3094482421875
2022-06-28,362.7430419921875
2022-06-29,362.44757080078125
2022-06-30,359.5029296875
2022-07-01,363.3052673339844
2022-07-05,363.99139404296875
2022-07-06,365.2207336425781
2022-07-07,370.6906433105469
2022-07-08,370.3857421875
2022-07-11,366.15460205078125
2022-07-12,362.9145202636719
2022-07-13,361.0086364746094
2022-07-14,360.1319274902344
2022-07-15,367.0122985839844
2022-07-18,363.98187255859375
2022-07-19,373.8163757324219
2022-07-20,376.19879150390625
2022-07-21,380.02960205078125
2022-07-22,376.50372314453125
2022-07-25,376.9610595703125
2022-07-26,372.50128173828125
2022-07-27,382.173828125
2022-07-28,386.9671325683594
2022-07-29,392.60870361328125
2022-08-01,391.4460144042969
2022-08-02,388.86358642578125
2022-08-03,394.9529724121094
2022-08-04,394.6861267089844
2022-08-05,394.01904296875
2022-08-08,393.56158447265625
2022-08-09,391.9987487792969
2022-08-10,400.2323303222656
2022-08-11,400.2323303222656
2022-08-12,407.0078430175781
2022-08-15,408.68505859375
2022-08-16,409.4855651855469
2022-08-17,406.5789489746094
2022-08-18,407.76068115234375
2022-08-19,402.2812194824219
2022-08-22,393.90472412109375
2022-08-23,392.95172119140625
2022-08-24,394.2096862792969
2022-08-25,399.7748718261719
2022-08-26,386.2429504394531
2022-08-29,383.68896484375
2022-08-30,379.4769592285156
2022-08-31,376.5895080566406
2022-09-01,377.7711486816406
2022-09-02,373.7877197265625
2022-09-06,372.37738037109375
2022-09-07,379.067138671875
2022-09-08,381.5448303222656
2022-09-09,387.4722595214844
2022-09-12,391.6366882324219
2022-09-13,374.6073303222656
2022-09-14,376.0367431640625
2022-09-15,371.7674560546875
2022-09-16,368.9313049316406
2022-09-19,371.79241943359375
2022-09-20,367.52471923828125
2022-09-21,361.11370849609375
2022-09-22,358.0804138183594
2022-09-23,352.08087158203125
2022-09-26,348.59783935546875
2022-09-27,347.70794677734375
2022-09-28,354.5495910644531
2022-09-29,347.1434020996094
2022-09-30,341.7752685546875
2022-10-03,350.7986145019531
2022-10-04,361.6686706542969
2022-10-05,360.82666015625
2022-10-06,357.1043701171875
2022-10-07,347.1434020996094
2022-10-10,344.4928283691406
2022-10-11,342.3111572265625
2022-10-12,341.1820373535156
2022-10-13,350.1861877441406
2022-10-14,342.2059020996094
2022-10-17,350.9995422363281
2022-10-18,355.1236572265625
2022-10-19,352.6070861816406
2022-10-20,349.6503601074219
2022-10-21,358.1473693847656
2022-10-24,362.5298767089844
2022-10-25,368.3190002441406
2022-10-26,365.5439758300781
2022-10-27,363.592041015625
2022-10-28,372.2420959472656
2022-10-31,369.55322265625
2022-11-01,367.93621826171875
2022-11-02,358.70233154296875
2022-11-03,355.0088806152344
2022-11-04,360.1185607910156
2022-11-07,363.56329345703125
2022-11-08,365.5248718261719
2022-11-09,357.9942932128906
2022-11-10,377.6676025390625
2022-11-11,381.32281494140625
2022-11-14,378.0790100097656
2022-11-15,381.3037414550781
2022-11-16,378.3947448730469
2022-11-17,377.2369689941406
2022-11-18,378.9497985839844
2022-11-21,377.5718688964844
2022-11-22,382.65289306640625
2022-11-23,385.064208984375
2022-11-25,384.9779968261719
2022-11-28,378.8349304199219
2022-11-29,378.184326171875
2022-11-30,390.0973815917969
2022-12-01,389.81024169921875
2022-12-02,389.3605651855469
2022-12-05,382.35626220703125
2022-12-06,376.8446960449219
2022-12-07,376.2035217285156
2022-12-08,379.15069580078125
2022-12-09,376.3183288574219
2022-12-12,381.7438659667969
2022-12-13,384.6335754394531
2022-12-14,382.1744689941406
2022-12-15,372.82586669921875
2022-12-16,368.4241638183594
2022-12-19,365.300048828125
2022-12-20,365.79986572265625
2022-12-21,371.26953125
2022-12-22,365.972900390625
2022-12-23,368.0781555175781
2022-12-27,366.6266174316406
2022-12-28,362.0701904296875
2022-12-29,368.5876159667969
2022-12-30,367.6167297363281
2023-01-03,366.0691223144531
2023-01-04,368.8952331542969
2023-01-05,364.6848449707031
2023-01-06,373.0478515625
2023-01-09,372.8363037109375
2023-01-10,375.4510192871094
2023-01-11,380.1996765136719
2023-01-12,381.5838928222656
2023-01-13,383.0642395019531
2023-01-17,382.3625183105469
2023-01-18,376.3257751464844
2023-01-19,373.586181640625
2023-01-20,380.54571533203125
2023-01-23,385.11175537109375
2023-01-24,384.69842529296875
2023-01-25,384.84259033203125
2023-01-26,389.0721435546875
2023-01-27,389.96612548828125
2023-01-30,385.07330322265625
2023-01-31,390.735107421875
2023-02-01,394.88775634765625
2023-02-02,400.6361389160156
2023-02-03,396.37774658203125
2023-02-06,393.9554138183594
2023-02-07,399.1077575683594
2023-02-08,394.74359130859375
2023-02-09,391.32147216796875
2023-02-10,392.2347717285156
2023-02-13,396.8391418457031
2023-02-14,396.65655517578125
2023-02-15,397.94464111328125
2023-02-16,392.4654541015625
2023-02-17,391.48492431640625
2023-02-21,383.6313781738281
2023-02-22,383.10272216796875
2023-02-23,385.1405334472656
2023-02-24,381.0262756347656
2023-02-27,382.3240661621094
2023-02-28,380.9110412597656
2023-03-01,379.4498596191406
2023-03-02,382.4009704589844
2023-03-03,388.53387451171875
2023-03-06,388.8030090332031
2023-03-07,382.8431396484375
2023-03-08,383.468017578125
2023-03-09,376.3930358886719
2023-03-10,370.9619140625
2023-03-13,370.43316650390625
2023-03-14,376.5565185546875
2023-03-15,374.20135498046875
2023-03-16,380.76678466796875
2023-03-17,376.31463623046875
2023-03-20,379.9331359863281
2023-03-21,384.9218444824219
2023-03-22,378.3602294921875
2023-03-23,379.383056640625
2023-03-24,381.8726501464844
2023-03-27,382.586669921875
2023-03-28,381.7279052734375
2023-03-29,387.27630615234375
2023-03-30,389.54388427734375
2023-03-31,395.0343933105469
2023-04-03,396.53961181640625
2023-04-04,394.3396301269531
2023-04-05,393.3070983886719
2023-04-06,394.84136962890625
2023-04-10,395.2466735839844
2023-04-11,395.3527526855469
2023-04-12,393.7413330078125
2023-04-13,398.97125244140625
2023-04-14,397.9966735839844
2023-04-17,399.4247741699219
2023-04-18,399.68536376953125
2023-04-19,399.6178283691406
2023-04-20,397.4370422363281
2023-04-21,397.7457275390625
2023-04-24,398.1607360839844
2023-04-25,391.8404235839844
2023-04-26,390.18072509765625
2023-04-27,397.9483947753906
2023-04-28,401.3449401855469
2023-05-01,400.9397277832031
2023-05-02,396.4334716796875
2023-05-03,393.7123718261719
2023-05-04,390.9237060546875
2023-05-05,398.1607360839844
2023-05-08,398.2668762207031
2023-05-09,396.52032470703125
2023-05-10,398.373046875
2023-05-11,397.67828369140625
2023-05-12,397.15716552734375
2023-05-15,398.5274353027344
2023-05-16,395.8641662597656
2023-05-17,400.6695556640625
2023-05-18,404.5293273925781
2023-05-19,403.940673828125
2023-05-22,404.104736328125
2023-05-23,399.5695495605469
2023-05-24,396.6746520996094
2023-05-25,400.10992431640625
2023-05-26,405.2916259765625
2023-05-30,405.44598388671875
2023-05-31,403.1976623535156
2023-06-01,407.0284729003906
2023-06-02,412.91455078125
2023-06-05,412.12335205078125
2023-06-06,413.02069091796875
2023-06-07,411.5926208496094
2023-06-08,414.0821533203125
2023-06-09,414.8251647949219
2023-06-12,418.5884094238281
2023-06-13,421.3480529785156
2023-06-14,421.8498229980469
2023-06-15,427.0798645019531
2023-06-16,425.6250915527344
2023-06-20,423.41680908203125
2023-06-21,421.2474060058594
2023-06-22,422.7679443359375
2023-06-23,419.5718078613281
2023-06-26,417.8575439453125
2023-06-27,422.4386901855469
2023-06-28,422.6517028808594
2023-06-29,424.3175964355469
2023-06-30,429.3248291015625
2023-07-03,429.81878662109375
2023-07-05,429.1795349121094
2023-07-06,425.81878662109375
2023-07-07,424.74371337890625
2023-07-10,425.81878662109375
2023-07-11,428.5306091308594
2023-07-12,431.9785461425781
2023-07-13,435.40716552734375
2023-07-14,435.135986328125
2023-07-17,436.64678955078125
2023-07-18,439.8913879394531
2023-07-19,440.8695983886719
2023-07-20,437.94464111328125
2023-07-21,437.94464111328125
2023-07-24,439.9010314941406
2023-07-25,441.1020202636719
2023-07-26,441.1697692871094
2023-07-27,438.244873046875
2023-07-28,442.53546142578125
2023-07-31,443.3780212402344
2023-08-01,442.10931396484375
2023-08-02,435.959228515625
2023-08-03,434.7098388671875
2023-08-04,432.74365234375
2023-08-07,436.5208740234375
2023-08-08,434.62261962890625
2023-08-09,431.7170715332031
2023-08-10,431.87200927734375
2023-08-11,431.6202087402344
2023-08-14,434.0027770996094
2023-08-15,428.94708251953125
2023-08-16,425.7994689941406
2023-08-17,422.55487060546875
2023-08-18,422.75823974609375
2023-08-21,425.50885009765625
2023-08-22,424.3563537597656
2023-08-23,429.0826721191406
2023-08-24,423.1360168457031
2023-08-25,426.1190490722656
2023-08-28,428.8211975097656
2023-08-29,435.0196838378906
2023-08-30,436.8114318847656
2023-08-31,436.1722717285156
2023-09-01,436.98583984375
2023-09-05,435.09722900390625
2023-09-06,432.1722412109375
2023-09-07,430.84539794921875
2023-09-08,431.49432373046875
2023-09-11,434.3320617675781
2023-09-12,431.9494934082031
2023-09-13,432.453125
2023-09-14,436.18194580078125
2023-09-15,430.9266662597656
2023-09-18,431.17938232421875
2023-09-19,430.28521728515625
2023-09-20,426.3294372558594
2023-09-21,419.2829284667969
2023-09-22,418.3401184082031
2023-09-25,420.099365234375
2023-09-26,413.9275207519531
